Subject;Nativeness;Narrative;Reference;Accessibility_Rating;Referent_Name;Discourse;RE
15;0;5;9;2;Jerry;Re-introduction;Bare noun
15;0;5;10;2;Tom;Re-introduction;Bare noun
15;0;5;11;5;Tom;Maintenance;Constructed action
15;0;5;12;2;Jerry;Re-introduction;Point noun
15;0;5;13;2;Tom;Re-introduction;Bare noun
15;0;5;14;2;Jerry;Re-introduction;Point noun
15;0;5;15;2;Tom;Re-introduction;Constructed action
15;0;5;16;-2;Rope;Introduction;Noun CL
15;0;5;17;3;Tom;Maintenance;Constructed action
15;0;5;18;1;Jerry;Re-introduction;Bare noun
15;0;5;19;-2;Trap;Introduction;Bare noun
15;0;5;20;4;Trap;Maintenance;Person agreement verb
15;0;5;21;2;Tom;Re-introduction;Constructed action
15;0;5;22;4;Tom;Maintenance;Plain verb
15;0;6;1;1;Tom;Introduction;Bare noun
15;0;6;2;0;Jerry;Introduction;Bare noun
15;0;6;3;4;Jerry;Re-introduction;Bare noun
15;0;6;4;2;Tom;Re-introduction;Bare noun
15;0;6;5;2;Jerry;Re-introduction;Bare noun
15;0;6;6;5;Jerry;Maintenance;Constructed action
15;0;6;7;2;Tom;Re-introduction;Bare noun
15;0;6;8;4;Tom;Maintenance;Constructed action
15;0;6;9;4;Tom;Maintenance;Constructed action
15;0;6;10;5;Tom;Maintenance;Constructed action
15;0;6;11;5;Tom;Maintenance;Constructed action
15;0;6;12;-1;Window;Introduction;SASS - Tracing
15;0;6;13;4;Tom;Maintenance;Bare noun
15;0;6;14;0;Jerry;Re-introduction;Bare noun
15;0;2;1;0;White cat;Introduction;Bare noun
15;0;2;2;0;Tom;Introduction;Bare noun
15;0;2;3;4;Tom;Maintenance;Constructed action
15;0;2;4;2;White cat;Re-introduction;Bare noun
15;0;2;5;2;Tom;Re-introduction;Bare noun
15;0;2;6;-2;Fish;Introduction;Bare noun
15;0;2;7;2;Tom;Re-introduction;Person agreement verb
15;0;2;8;4;Tom;Maintenance;Constructed action
15;0;2;9;1;White cat;Re-introduction;Point noun
15;0;2;10;2;Tom;Re-introduction;Constructed action
15;0;2;11;-2;Bird;Introduction;Bare noun
15;0;2;12;3;Tom;Maintenance;Constructed action
15;0;2;13;1;White cat;Re-introduction;Point noun
15;0;2;14;2;Tom;Re-introduction;Body part CL
15;0;2;15;4;Tom;Maintenance;Constructed action
15;0;3;1;0;Stairs;Introduction;Bare noun
15;0;3;2;-1;Carpet;Introduction;Bare noun
15;0;3;3;-1;Jerry;Introduction;Bare noun
15;0;3;4;-1;Tom;Introduction;Bare noun
15;0;3;5;2;Jerry;Re-introduction;Bare noun
15;0;3;6;2;Tom;Re-introduction;Constructed action
15;0;3;7;2;Jerry;Re-introduction;Constructed action
15;0;3;8;4;Jerry;Maintenance;Body part CL
15;0;3;9;2;Tom;Re-introduction;Constructed action
15;0;3;10;2;Jerry;Re-introduction;Body part CL
15;0;3;11;-2;Piano;Introduction;Noun CL
15;0;3;12;1;Tom;Re-introduction;Bare noun
15;0;3;13;1;Jerry;Re-introduction;Bare noun
15;0;3;14;4;Jerry;Maintenance;Person agreement verb
15;0;3;15;4;Jerry;Maintenance;Body part CL
15;0;3;16;2;Tom;Re-introduction;Bare noun
15;0;3;17;4;Tom;Maintenance;Constructed action
15;0;3;18;-1;Wall;Introduction;Bare noun
15;0;3;19;3;Tom;Maintenance;Constructed action
15;0;3;20;0;Piano;Re-introduction;Bare noun
15;0;3;21;2;Tom;Re-introduction;Bare noun
15;0;3;22;4;Tom;Maintenance;SASS - Static
15;0;4;1;1;Tom;Introduction;Bare noun
15;0;4;2;-1;Toy house;Introduction;SASS - Tracing
15;0;4;3;-2;Door;Introduction;Bare noun
15;0;4;4;-2;Jerry;Introduction;Point noun
15;0;4;5;-2;Toy girl;Introduction;Bare noun
15;0;4;6;4;Toy girl;Maintenance;Whole entity CL
15;0;4;7;2;Jerry;Re-introduction;Bare noun
15;0;4;8;2;Toy girl;Re-introduction;Bare noun
15;0;4;9;2;Jerry;Re-introduction;Bare noun
15;0;4;10;2;Toy girl;Re-introduction;Noun CL
15;0;4;11;2;Jerry;Re-introduction;Bare noun
15;0;4;12;2;Toy girl;Re-introduction;Body part CL
15;0;4;13;0;Tom;Re-introduction;Bare noun
15;0;4;14;2;Toy girl;Re-introduction;Bare noun
15;0;4;15;1;Jerry;Re-introduction;Bare noun
15;0;4;16;1;Tom;Re-introduction;Point noun
15;0;4;17;4;Tom;Maintenance;Constructed action
15;0;4;18;4;Tom;Maintenance;Constructed action
15;0;8;1;1;Tom;Introduction;Bare noun
15;0;8;2;0;Jerry;Introduction;Bare noun
15;0;8;3;4;Jerry;Maintenance;Constructed action
15;0;8;4;2;Tom;Re-introduction;Noun CL
15;0;8;5;-2;Hammer;Introduction;Point noun
15;0;8;6;1;Jerry;Re-introduction;Constructed action
15;0;8;7;1;Tom;Re-introduction;Constructed action
15;0;8;8;2;Jerry;Re-introduction;Point noun
15;0;8;9;-2;Thermometer;Introduction;SASS - Tracing
15;0;8;10;1;Tom;Re-introduction;Bare noun
15;0;8;11;1;Jerry;Re-introduction;Pronoun
15;0;8;12;2;Tom;Re-introduction;Point noun
15;0;8;13;4;Tom;Maintenance;Plain verb
15;0;9;1;1;Tom;Introduction;Bare noun
15;0;9;2;0;Jerry;Introduction;Noun CL
15;0;9;3;4;Jerry;Re-introduction;Bare noun
15;0;9;4;4;Jerry;Maintenance;Person agreement verb
15;0;9;5;-1;Hat;Introduction;Bare noun
15;0;9;6;-2;Needle;Introduction;Bare noun
15;0;9;7;2;Jerry;Maintenance;Constructed action
15;0;9;8;4;Jerry;Maintenance;Constructed action
15;0;9;9;1;Tom;Re-introduction;Point noun
15;0;9;10;4;Tom;Maintenance;Constructed action
15;0;9;11;2;Jerry;Re-introduction;Constructed action
15;0;9;12;2;Tom;Re-introduction;Constructed action
15;0;7;1;0;White cat;Introduction;Bare noun
15;0;7;2;0;Black cat;Introduction;Bare noun
15;0;7;3;0;Tom;Introduction;Bare noun
15;0;7;4;4;Tom;Maintenance;Whole entity CL
15;0;7;5;4;Tom;Maintenance;Constructed action
15;0;7;6;5;Tom;Maintenance;Constructed action
15;0;7;7;1;Black cat;Re-introduction;Point noun
15;0;7;8;3;Tom;Re-introduction;Constructed action
15;0;7;9;2;Black cat;Re-introduction;Whole entity CL
15;0;7;10;2;Tom;Re-introduction;Constructed action
15;0;7;11;2;Black cat;Re-introduction;Whole entity CL
15;0;7;12;2;Tom;Re-introduction;Constructed action
15;0;7;13;2;Black cat;Re-introduction;Whole entity CL
15;0;7;14;0;White cat;Re-introduction;Bare noun
15;0;7;15;2;Black cat;Re-introduction;Bare noun
15;0;7;16;1;Tom;Re-introduction;Constructed action
15;0;7;17;2;Black cat;Re-introduction;Bare noun
15;0;7;18;2;Tom;Re-introduction;Bare noun
15;0;7;19;0;White cat;Re-introduction;Bare noun
16;0;1;1;0;Tom;Introduction;Bare noun
16;0;1;2;-1;Wood;Introduction;Bare noun
16;0;1;3;-2;Jerry;Introduction;Noun point
16;0;1;4;-2;Tunnel;Introduction;Bare noun
16;0;1;5;2;Jerry;Re-introduction;Noun CL
16;0;1;6;0;Tom;Re-introduction;Whole entity CL
16;0;1;7;0;Wood;Re-introduction;Bare noun
16;0;1;8;2;Tom;Re-introduction;Whole entity CL
16;0;1;9;4;Tom;Maintenance;SASS - Static
16;0;1;10;5;Tom;Maintenance;SASS - Tracing
16;0;1;11;5;Tom;Maintenance;SASS - Tracing
16;0;1;12;5;Tom;Maintenance;Body part CL
16;0;10;1;1;Tom;Introduction;Bare noun
16;0;10;2;0;Jerry;Introduction;Bare noun
16;0;10;3;4;Jerry;Re-introduction;Bare noun
16;0;10;4;2;Tom;Re-introduction;Bare noun
16;0;10;5;4;Tom;Maintenance;Constructed action
16;0;10;6;2;Jerry;Re-introduction;Bare noun
16;0;10;7;2;Tom;Re-introduction;Constructed action
16;0;10;8;5;Tom;Maintenance;Plain verb
16;0;10;9;5;Tom;Maintenance;Constructed action
16;0;10;10;5;Tom;Maintenance;Person agreement verb
16;0;10;11;5;Tom;Maintenance;Constructed action
16;0;10;12;5;Tom;Maintenance;Plain verb
16;0;5;1;1;Tom;Introduction;Bare noun
16;0;5;2;4;Tom;Maintenance;Person agreement verb
16;0;5;3;0;Rope;Introduction;Bare noun
16;0;5;4;-2;Couch;Introduction;Point noun
16;0;5;5;3;Rope;Maintenance;Whole entity CL
16;0;5;6;1;Tom;Re-introduction;Bare noun
16;0;5;7;4;Tom;Maintenance;Constructed action
16;0;5;8;-1;Jerry;Introduction;Bare noun
16;0;5;9;-2;Soap;Introduction;Bare noun
16;0;5;10;2;Jerry;Re-introduction;Person agreement verb
16;0;5;11;1;Tom;Re-introduction;Constructed action
16;0;5;12;2;Jerry;Re-introduction;Bare noun
16;0;5;13;0;Rope;Re-introduction;Noun CL
16;0;5;14;1;Tom;Re-introduction;Bare noun
16;0;5;15;-2;Trap;Introduction;Noun CL
16;0;5;16;4;Trap;Maintenance;Person agreement verb
16;0;6;1;1;Jerry;Introduction;Bare noun
16;0;6;2;0;Tom;Introduction;Bare noun
16;0;6;3;4;Tom;Maintenance;Constructed action
16;0;6;4;2;Jerry;Re-introduction;Whole entity CL
16;0;6;5;4;Jerry;Maintenance;Plain verb
16;0;6;6;2;Tom;Re-introduction;Constructed action
16;0;6;7;4;Tom;Maintenance;Constructed action
16;0;6;8;4;Tom;Maintenance;Plain verb
16;0;6;9;5;Tom;Maintenance;Constructed action
16;0;2;1;0;White cat;Introduction;Bare noun
16;0;2;2;0;Tom;Introduction;Bare noun
16;0;2;3;4;Tom;Maintenance;Constructed action
16;0;2;4;-1;Fish;Introduction;Bare noun
16;0;2;5;3;Tom;Maintenance;Constructed action
16;0;2;6;0;White cat;Re-introduction;Bare noun
16;0;2;7;-2;Bird;Introduction;Bare noun
16;0;2;8;1;Tom;Re-introduction;Constructed action
16;0;2;9;4;Tom;Maintenance;Constructed action
16;0;3;1;1;Tom;Introduction;Bare noun
16;0;3;2;0;Jerry;Introduction;Bare noun
16;0;3;3;-2;Stairs;Introduction;Bare noun
16;0;3;4;-2;Carpet;Introduction;Fingerspelled noun
16;0;3;5;1;Tom;Re-introduction;Constructed action
16;0;3;6;1;Jerry;Re-introduction;Body part CL
16;0;3;7;2;Tom;Re-introduction;Bare noun
16;0;3;8;-2;Piano;Introduction;Bare noun
16;0;3;9;4;Piano;Maintenance;Person agreement verb
16;0;3;10;2;Tom;Re-introduction;Constructed action
16;0;3;11;4;Tom;Maintenance;Plain verb
16;0;3;12;-1;Wall;Introduction;Bare noun
16;0;3;13;2;Tom;Re-introduction;Person agreement verb
16;0;3;14;5;Tom;Maintenance;Whole entity CL
16;0;3;15;5;Tom;Maintenance;SASS - Static
16;0;4;1;1;Tom;Introduction;Bare noun
16;0;4;2;-1;Toy house;Introduction;Bare noun
16;0;4;3;-1;Jerry;Introduction;Noun CL
16;0;4;4;4;Jerry;Maintenance;Constructed action
16;0;4;5;-1;Toy girl;Introduction;Bare noun
16;0;4;6;4;Toy girl;Maintenance;Constructed action
16;0;4;7;2;Jerry;Re-introduction;Constructed action
16;0;4;8;2;Toy girl;Re-introduction;Bare noun
16;0;4;9;0;Tom;Re-introduction;Bare noun
16;0;4;10;4;Tom;Maintenance;Plain verb
16;0;8;1;1;Tom;Introduction;Bare noun
16;0;8;2;0;Jerry;Introduction;Bare noun
16;0;8;3;-1;Hammer;Introduction;Bare noun
16;0;8;4;3;Jerry;Maintenance;Constructed action
16;0;8;5;1;Tom;Re-introduction;Body part CL
16;0;8;6;4;Tom;Maintenance;Plain verb
16;0;8;7;-1;Thermometer;Introduction;Bare noun
16;0;8;8;2;Tom;Re-introduction;Person agreement verb
16;0;8;9;-2;Lighter;Introduction;Bare noun
16;0;8;10;3;Tom;Maintenance;Constructed action
16;0;8;11;1;Thermometer;Re-introduction;Whole entity CL
16;0;8;12;4;Thermometer;Maintenance;Plain verb
16;0;9;1;1;Tom;Introduction;Bare noun
16;0;9;2;0;Jerry;Introduction;Bare noun
16;0;9;3;3;Tom;Maintenance;Plain verb
16;0;9;4;2;Jerry;Re-introduction;Bare noun
16;0;9;5;-2;Needle;Introduction;Bare noun
16;0;9;6;-2;Hat;Introduction;Bare noun
16;0;9;7;2;Jerry;Maintenance;Person agreement verb
16;0;9;8;4;Jerry;Maintenance;Constructed action
16;0;9;9;1;Tom;Re-introduction;Bare noun
16;0;9;10;4;Tom;Maintenance;Body part CL
16;0;9;11;2;Jerry;Re-introduction;Bare noun
16;0;9;12;4;Jerry;Maintenance;Plain verb
16;0;9;13;2;Tom;Re-introduction;Constructed action
16;0;7;1;0;White cat;Introduction;Bare noun
16;0;7;2;0;Black cat;Introduction;Bare noun
16;0;7;3;0;Tom;Introduction;Bare noun
16;0;7;4;4;Tom;Maintenance;Whole entity CL
16;0;7;5;2;White cat;Re-introduction;Bare noun
16;0;7;6;2;Tom;Re-introduction;Person agreement verb
16;0;7;7;5;Tom;Maintenance;Person agreement verb
16;0;7;8;1;Black cat;Re-introduction;Whole entity CL
16;0;7;9;4;Black cat;Maintenance;Constructed action
16;0;7;10;2;Tom;Re-introduction;Person agreement verb
16;0;7;11;2;Black cat;Re-introduction;Bare noun
18;1;1;1;0;Jerry;Introduction;Bare noun
18;1;1;2;-1;Tom;Introduction;Bare noun
18;1;1;3;-2;Wood;Introduction;Noun CL
18;1;1;4;3;Tom;Maintenance;Constructed action
18;1;1;5;1;Jerry;Re-introduction;Bare noun
18;1;1;6;2;Tom;Re-introduction;Bare noun
18;1;1;7;4;Tom;Maintenance;Body part CL
18;1;1;8;5;Tom;Maintenance;Plain verb
18;1;1;9;2;Jerry;Re-introduction;Bare noun
18;1;1;10;3;Tom;Re-introduction;Bare noun
18;1;1;11;5;Tom;Maintenance;SASS - Tracing
18;1;1;12;5;Tom;Maintenance;Constructed action
18;1;1;13;5;Tom;Maintenance;Plain verb
18;1;10;1;1;Jerry;Introduction;Bare noun
18;1;10;2;0;Tom;Introduction;Bare noun
18;1;10;3;4;Tom;Maintenance;Person agreement verb
18;1;10;4;4;Tom;Maintenance;Person agreement verb
18;1;10;5;2;Jerry;Re-introduction;Bare noun
18;1;10;6;3;Tom;Re-introduction;Plain verb
18;1;10;7;2;Jerry;Re-introduction;Plain verb
18;1;10;8;2;Tom;Re-introduction;Constructed action
18;1;10;9;4;Tom;Maintenance;Person agreement verb
18;1;10;10;5;Tom;Maintenance;Plain verb
18;1;5;1;1;Tom;Introduction;Bare noun
18;1;5;2;0;Jerry;Introduction;Bare noun
18;1;5;3;4;Jerry;Maintenance;Whole entity CL
18;1;5;4;2;Tom;Re-introduction;Plain verb
18;1;5;5;2;Jerry;Re-introduction;Bare noun
18;1;5;6;2;Tom;Re-introduction;Constructed action
18;1;5;7;2;Jerry;Re-introduction;Plain verb
18;1;5;8;4;Jerry;Maintenance;Constructed action
18;1;5;9;5;Jerry;Maintenance;Whole entity CL
18;1;5;10;5;Jerry;Maintenance;Whole entity CL
18;1;5;11;-1;Rope;Introduction;Bare noun
18;1;5;12;0;Tom;Re-introduction;Constructed action
18;1;5;13;-2;Trap;Introduction;Noun point
18;1;5;14;2;Tom;Re-introduction;Plain verb
18;1;6;1;1;Tom;Introduction;Bare noun
18;1;6;2;0;Jerry;Introduction;Bare noun
18;1;6;3;-1;Sword;Introduction;Bare noun
18;1;6;4;2;Jerry;Re-introduction;Pronoun
18;1;6;5;4;Jerry;Maintenance;Plain verb
18;1;6;6;1;Tom;Re-introduction;Constructed action
18;1;6;7;2;Jerry;Re-introduction;Pronoun
18;1;6;8;2;Tom;Re-introduction;Bare noun
18;1;6;9;4;Tom;Maintenance;Constructed action
18;1;6;10;5;Tom;Maintenance;Constructed action
18;1;6;11;5;Tom;Maintenance;Plain verb
18;1;6;12;5;Tom;Maintenance;Constructed action
18;1;6;13;5;Tom;Maintenance;Plain verb
18;1;2;1;0;White cat;Introduction;Bare noun
18;1;2;2;0;Tom;Introduction;Bare noun
18;1;2;3;4;Tom;Maintenance;Whole entity CL
18;1;2;4;2;White cat;Re-introduction;Constructed action
18;1;2;5;2;Tom;Re-introduction;Constructed action
18;1;2;6;2;White cat;Re-introduction;Constructed action
18;1;2;7;2;Tom;Re-introduction;Constructed action
18;1;2;8;2;White cat;Re-introduction;Constructed action
18;1;2;9;2;Tom;Re-introduction;Plain verb
18;1;2;10;4;Tom;Maintenance;Constructed action
18;1;3;1;1;Tom;Introduction;Point noun
18;1;3;2;0;Jerry;Introduction;Bare noun
18;1;3;3;2;Tom;Re-introduction;Bare noun
18;1;3;4;2;Jerry;Re-introduction;Body part CL
18;1;3;5;4;Jerry;Maintenance;Body part CL
18;1;3;6;2;Tom;Re-introduction;Constructed action
18;1;3;7;-2;Piano;Introduction;Bare noun
18;1;3;8;2;Tom;Re-introduction;Bare noun
18;1;3;9;4;Tom;Maintenance;Whole entity CL
18;1;3;10;5;Tom;Maintenance;Whole entity CL
18;1;4;1;1;Jerry;Introduction;Point noun
18;1;4;2;-1;Toy girl;Introduction;Point noun
18;1;4;3;4;Toy girl;Maintenance;Body part CL
18;1;4;4;2;Jerry;Re-introduction;Constructed action
18;1;4;5;2;Toy girl;Re-introduction;Body part CL
18;1;4;6;5;Toy girl;Maintenance;Whole entity CL
18;1;4;7;-1;Tom;Introduction;Bare noun
18;1;4;8;4;Tom;Maintenance;Constructed action
18;1;4;9;2;Toy girl;Re-introduction;Whole entity CL
18;1;4;10;4;Toy girl;Maintenance;Person agreement verb
18;1;4;11;2;Tom;Re-introduction;Whole entity CL
18;1;4;12;4;Tom;Maintenance;Plain verb
18;1;4;13;4;Tom;Maintenance;Constructed action
18;1;4;14;5;Tom;Maintenance;Plain verb
18;1;8;1;1;Tom;Introduction;Point noun
18;1;8;2;4;Tom;Maintenance;Plain verb
18;1;8;3;0;Jerry;Introduction;Bare noun
18;1;8;4;4;Jerry;Maintenance;Constructed action
18;1;8;5;2;Tom;Re-introduction;Plain verb
18;1;8;6;4;Tom;Maintenance;Plain verb
18;1;8;7;2;Jerry;Re-introduction;Bare noun
18;1;8;8;4;Jerry;Maintenance;Plain verb
18;1;8;9;4;Jerry;Maintenance;Constructed action
18;1;8;10;2;Tom;Re-introduction;Plain verb
18;1;8;11;4;Tom;Maintenance;Plain verb
18;1;9;1;1;Tom;Introduction;Bare noun
18;1;9;2;0;Jerry;Introduction;Bare noun
18;1;9;3;4;Jerry;Maintenance;Bare noun
18;1;9;4;4;Jerry;Maintenance;Person agreement verb
18;1;9;5;5;Jerry;Maintenance;Constructed action
18;1;9;6;5;Jerry;Maintenance;Constructed action
18;1;9;7;1;Tom;Re-introduction;Body part CL
18;1;9;8;3;Jerry;Re-introduction;Bare noun
18;1;9;9;2;Tom;Re-introduction;Whole entity CL
18;1;9;10;2;Jerry;Re-introduction;Bare noun
18;1;7;1;1;Black cat;Introduction;Bare noun
18;1;7;2;0;Tom;Introduction;Bare noun
18;1;7;3;4;Tom;Maintenance;Person agreement verb
18;1;7;4;4;Tom;Maintenance;Plain verb
18;1;7;5;-1;White cat;Introduction;Bare noun
18;1;7;6;3;Tom;Re-introduction;Person agreement verb
18;1;7;7;5;Tom;Maintenance;Whole entity CL
18;1;7;8;5;Tom;Maintenance;Person agreement verb
18;1;7;9;5;Tom;Maintenance;Whole entity CL
18;1;7;10;1;Black cat;Re-introduction;Point noun
18;1;7;11;4;Black cat;Maintenance;Body part CL
18;1;7;12;2;Tom;Re-introduction;Bare noun
18;1;7;13;4;Tom;Maintenance;Person agreement verb
18;1;7;14;4;Tom;Maintenance;Plain verb
19;0;1;1;0;Tom;Introduction;Point noun
19;0;1;2;-1;Jerry;Introduction;Bare noun
19;0;1;3;4;Jerry;Maintenance;Body part CL
19;0;1;4;2;Tom;Re-introduction;Bare noun
19;0;1;5;4;Tom;Maintenance;Whole entity CL
19;0;1;6;2;Jerry;Re-introduction;Bare noun
19;0;1;7;-2;Tunnel;Introduction;SASS - Tracing
19;0;1;8;3;Jerry;Maintenance;Whole entity CL
19;0;1;9;1;Tom;Re-introduction;Bare noun
19;0;1;10;4;Tom;Maintenance;SASS - Tracing
19;0;1;11;2;Jerry;Re-introduction;Bare noun
19;0;1;12;2;Tom;Re-introduction;Bare noun
19;0;1;13;5;Tom;Maintenance;Constructed action
19;0;10;1;1;Jerry;Introduction;Bare noun
19;0;10;2;0;Nest;Introduction;Bare noun
19;0;10;3;0;Tom;Introduction;Bare noun
19;0;10;4;-2;Stethoscope;Introduction;Bare noun
19;0;10;5;3;Tom;Maintenance;Constructed action
19;0;10;6;0;Jerry;Re-introduction;Bare noun
19;0;10;7;2;Tom;Re-introduction;Point noun
19;0;10;8;4;Tom;Maintenance;Constructed action
19;0;10;9;2;Jerry;Re-introduction;Bare noun
19;0;10;10;4;Jerry;Maintenance;Whole entity CL
19;0;10;11;4;Jerry;Maintenance;Whole entity CL
19;0;10;12;2;Tom;Re-introduction;Point noun
19;0;10;13;4;Tom;Maintenance;Constructed action
19;0;10;14;4;Tom;Maintenance;Person agreement verb
19;0;10;15;5;Tom;Maintenance;Constructed action
19;0;10;16;5;Tom;Maintenance;Plain verb
19;0;5;1;1;Tom;Introduction;Bare noun
19;0;5;2;4;Tom;Maintenance;Constructed action
19;0;5;3;0;Rope;Introduction;Bare noun
19;0;5;4;-2;Couch;Introduction;Bare noun
19;0;5;5;2;Tom;Maintenance;Whole entity CL
19;0;5;6;4;Tom;Maintenance;Constructed action
19;0;5;7;-1;Jerry;Introduction;Bare noun
19;0;5;8;-2;Soap;Introduction;Bare noun
19;0;5;9;3;Jerry;Maintenance;Bare noun
19;0;5;10;1;Tom;Re-introduction;Constructed action
19;0;5;11;2;Jerry;Re-introduction;Point noun
19;0;5;12;0;Rope;Re-introduction;Bare noun
19;0;5;13;1;Tom;Re-introduction;Bare noun
19;0;5;14;4;Tom;Maintenance;Constructed action
19;0;5;15;-1;Trap;Introduction;Bare noun
19;0;5;16;2;Tom;Re-introduction;Constructed action
19;0;6;1;1;Jerry;Introduction;Bare noun
19;0;6;2;4;Jerry;Maintenance;Plain verb
19;0;6;3;1;Tom;Introduction;Point noun
19;0;6;4;4;Tom;Maintenance;Constructed action
19;0;6;5;2;Jerry;Re-introduction;Pronoun
19;0;6;6;2;Tom;Re-introduction;Bare noun
19;0;6;7;5;Tom;Maintenance;Constructed action
19;0;6;8;5;Tom;Maintenance;Constructed action
19;0;6;9;5;Tom;Maintenance;Plain verb
19;0;6;10;-1;Toilet;Introduction;Bare noun
19;0;6;11;4;Tom;Maintenance;Whole entity CL
19;0;6;12;5;Tom;Maintenance;Constructed action
19;0;6;13;5;Tom;Maintenance;Constructed action
19;0;6;14;-1;Window;Introduction;Bare noun
19;0;6;15;4;Tom;Maintenance;Constructed action
19;0;6;16;5;Tom;Maintenance;Bare noun
19;0;6;17;1;Jerry;Re-introduction;Bare noun
19;0;2;1;0;White cat;Introduction;Point noun
19;0;2;2;4;White cat;Maintenance;Bare noun
19;0;2;3;1;Tom;Introduction;Bare noun
19;0;2;4;4;Tom;Maintenance;Constructed action
19;0;2;5;-1;Fish;Introduction;Bare noun
19;0;2;6;3;Tom;Maintenance;Constructed action
19;0;2;7;0;White cat;Re-introduction;Bare noun
19;0;2;8;2;Tom;Re-introduction;Constructed action
19;0;2;9;-2;Bird;Introduction;Bare noun
19;0;2;10;3;Tom;Maintenance;Constructed action
19;0;2;11;1;White cat;Re-introduction;Point noun
19;0;2;12;2;Tom;Re-introduction;Bare noun
19;0;3;1;0;Stairs;Introduction;Point noun
19;0;3;2;0;Jerry;Introduction;Bare noun
19;0;3;3;4;Jerry;Maintenance;Plain verb
19;0;3;4;0;Tom;Introduction;Bare noun
19;0;3;5;-2;Carpet;Introduction;Bare noun
19;0;3;6;3;Tom;Maintenance;Constructed action
19;0;3;7;-2;Piano;Introduction;Point noun
19;0;3;8;3;Tom;Maintenance;Bare noun
19;0;3;9;0;Jerry;Re-introduction;Bare noun
19;0;3;10;4;Jerry;Maintenance;Whole entity CL
19;0;3;11;2;Piano;Re-introduction;SASS - Static
19;0;3;12;1;Tom;Re-introduction;Bare noun
19;0;3;13;4;Tom;Maintenance;Person agreement verb
19;0;3;14;4;Tom;Maintenance;Constructed action
19;0;3;15;5;Tom;Maintenance;Bare noun
19;0;4;1;1;Jerry;Introduction;Point noun
19;0;4;2;-1;Toy girl;Introduction;Point noun
19;0;4;3;2;Jerry;Re-introduction;Noun CL
19;0;4;4;4;Jerry;Maintenance;Whole entity CL
19;0;4;5;2;Toy girl;Re-introduction;Bare noun
19;0;4;6;4;Toy girl;Maintenance;Plain verb
19;0;4;7;-1;Tom;Introduction;Point noun
19;0;4;8;4;Tom;Maintenance;Constructed action
19;0;4;9;4;Tom;Maintenance;Constructed action
19;0;8;1;1;Tom;Introduction;Point noun
19;0;8;2;0;Jerry;Introduction;Point noun
19;0;8;3;4;Jerry;Maintenance;Constructed action
19;0;8;4;-1;Hammer;Introduction;Bare noun
19;0;8;5;3;Jerry;Maintenance;Constructed action
19;0;8;6;0;Tom;Re-introduction;Body part CL
19;0;8;7;4;Tom;Maintenance;Body part CL
19;0;8;8;2;Jerry;Re-introduction;Pronoun
19;0;8;9;-2;Thermometer;Introduction;Bare noun
19;0;8;10;2;Jerry;Re-introduction;Bare noun
19;0;8;11;2;Thermometer;Re-introduction;Whole entity CL
19;0;9;1;1;Jerry;Introduction;Point noun
19;0;9;2;0;Tom;Introduction;Noun CL
19;0;9;3;3;Jerry;Maintenance;Constructed action
19;0;9;4;4;Jerry;Maintenance;Constructed action
19;0;9;5;-1;Hat;Introduction;Bare noun
19;0;9;6;-2;Needle;Introduction;Bare noun
19;0;9;7;2;Jerry;Maintenance;Constructed action
19;0;9;8;4;Jerry;Maintenance;Constructed action
19;0;9;9;1;Tom;Re-introduction;Bare noun
19;0;9;10;4;Tom;Maintenance;Body part CL
19;0;9;11;2;Jerry;Re-introduction;Point noun
19;0;9;12;2;Tom;Re-introduction;Constructed action
19;0;7;1;0;White cat;Introduction;Bare noun
19;0;7;2;4;White cat;Maintenance;Bare noun
19;0;7;3;0;Black cat;Introduction;Noun CL
19;0;7;4;-1;Tom;Introduction;Noun CL
19;0;7;5;4;Tom;Maintenance;Whole entity CL
19;0;7;6;2;White cat;Re-introduction;Point noun
19;0;7;7;1;Black cat;Re-introduction;Whole entity CL
19;0;7;8;1;Tom;Re-introduction;Body part CL
19;0;7;9;2;Black cat;Re-introduction;Whole entity CL
19;0;7;10;2;Tom;Re-introduction;Bare noun
19;0;7;11;0;White cat;Re-introduction;Bare noun
19;0;7;12;4;White cat;Maintenance;Constructed action
19;0;7;13;4;White cat;Re-introduction;Constructed action
19;0;7;14;1;Black cat;Re-introduction;Bare noun
19;0;7;15;4;Black cat;Maintenance;Constructed action
21;0;1;1;0;Tunnel;Introduction;Noun CL
21;0;1;2;-1;Jerry;Introduction;Bare noun
21;0;1;3;4;Jerry;Maintenance;Whole entity CL
21;0;1;4;-1;Tom;Introduction;Bare noun
21;0;1;5;4;Tom;Maintenance;SASS - Tracing
21;0;1;6;2;Jerry;Re-introduction;Bare noun
21;0;1;7;2;Tom;Re-introduction;Bare noun
21;0;1;8;5;Tom;Maintenance;Whole entity CL
21;0;1;9;5;Tom;Maintenance;Bare noun
21;0;10;1;1;Jerry;Introduction;Bare noun
21;0;10;2;0;Nest;Introduction;Bare noun
21;0;10;3;-1;Wall;Introduction;Bare noun
21;0;10;4;-1;Tom;Introduction;Point noun
21;0;10;5;4;Tom;Maintenance;Constructed action
21;0;10;6;1;Jerry;Re-introduction;Bare noun
21;0;10;7;2;Tom;Re-introduction;Constructed action
21;0;10;8;5;Tom;Maintenance;Point noun
21;0;10;9;2;Jerry;Re-introduction;Constructed action
